480.7371,380.3040084838867,146,5613.909496841431
483.54666,384.5035171508789,147,5613.909496841431
486.40762,388.70599365234375,148,5613.909496841431
488.85516,392.75415802001953,149,5613.909496841431
491.61652,396.7712097167969,150,5613.909496841431
494.35065,400.7474594116211,151,5613.909496841431
496.68646,405.3381042480469,152,5613.909496841431
497.38864,405.2403869628906,153,5613.909496841431
500.69055,405.86185455322266,154,5613.909496841431
504.59427,405.91929626464844,155,5613.909496841431
507.84988,405.7799377441406,156,5613.909496841431
511.1333,405.8047866821289,157,5613.909496841431
514.0779,405.8774948120117,158,5613.909496841431
514.9503,405.7803039550781,159,5613.909496841431
506.8137,405.91249084472656,160,5613.909496841431
513.9734,405.9582824707031,161,5613.909496841431
523.4709,405.9357604980469,162,5613.909496841431
519.6385,405.91690826416016,163,5613.909496841431
533.05096,405.89466094970703,164,5613.909496841431
530.3943,405.90647888183594,165,5613.909496841431
544.6563,406.0030059814453,166,5613.909496841431
543.80585,405.98560333251953,167,5613.909496841431
542.83417,405.91455078125,168,5613.909496841431
541.11115,405.64617919921875,169,5613.909496841431
564.3379,405.72135162353516,170,5613.909496841431
559.0136,405.4476623535156,171,5613.909496841431
